Formulation Index,Drug Group,Drug,Drug SMILES,Formulation Method,DOI,Drug MW,Drug TPSA,Drug LogP,Polymer MW,LA/GA,Initial Drug-to-Polymer Ratio,Particle Size,Drug Loading Capacity,Drug Encapsulation Efficiency,Solubility Enhancer Concentration,AUC,AUC Class,Profile Duration,N Time Points,Max Observed Release,Release_24h,Release_48h,Release_72h,Fold
68,57,caffeine ,O=C1C2=C(N=CN2C)N(C(=O)N1C)C,O/W,10.1002/app.48710 ,194.194,61.82,-1.0293,46.0,1.0,0.1161318974131231,94.1,5.5,52.85994263862334,0.0,0.5932212627125433,AUC > 0.5,18.023990598878,17,1.00619720183587,0.11482065431612114,0.14980951669530088,0.18929809358752156,4
69,14,4-methoxy chalcone ,COC1=CC=C(C=C1)C=CC(=O)C2=CC=CC=C2,O/W,10.1007/s12247-018-9346-9 ,238.286,26.3,3.591300000000002,46.0,1.0,0.05263157894736842,59.2,3.7,74.2,30.0,0.7245987090488335,AUC > 0.5,20.0347826086956,7,1.07741322616002,0.16783812662996217,0.22165133294697167,0.2754645392639812,4
70,14,4-methoxy chalcone ,COC1=CC=C(C=C1)C=CC(=O)C2=CC=CC=C2,O/W,10.1007/s12247-018-9346-9 ,238.286,26.3,3.591300000000002,46.0,1.0,0.1111111111111111,54.0,8.6,85.7,30.0,0.5728852157943063,AUC > 0.5,14.9787234042553,7,1.0690909090909,0.12614497245179063,0.18562327823691457,0.24510158402203852,4
71,14,4-methoxy chalcone ,COC1=CC=C(C=C1)C=CC(=O)C2=CC=CC=C2,O/W,10.1007/s12247-018-9346-9 ,238.286,26.3,3.591300000000002,46.0,1.0,0.25,288.7,19.6,98.2,30.0,0.4619703264822011,AUC <= 0.5,30.0148779563074,9,0.866367713004484,0.04057328008790578,0.05330378485427557,0.06603428962064535,4
72,14,4-methoxy chalcone ,COC1=CC=C(C=C1)C=CC(=O)C2=CC=CC=C2,O/W,10.1007/s12247-018-9346-9 ,238.286,26.3,3.591300000000002,46.0,1.0,0.05263157894736842,59.9,4.2,84.1,30.0,0.3991657890777788,AUC <= 0.5,29.959420289855,9,0.862024113993423,0.08812170216923955,0.10779509478209863,0.1274684873949577,4
73,14,4-methoxy chalcone ,COC1=CC=C(C=C1)C=CC(=O)C2=CC=CC=C2,O/W,10.1007/s12247-018-9346-9 ,238.286,26.3,3.591300000000002,46.0,1.0,0.1111111111111111,54.5,4.6,46.2,30.0,0.5537933884297512,AUC > 0.5,19.9716312056737,6,1.07393939393939,0.12842902711323764,0.17902711323763953,0.2296251993620414,4
74,14,4-methoxy chalcone ,COC1=CC=C(C=C1)C=CC(=O)C2=CC=CC=C2,O/W,10.1007/s12247-018-9346-9 ,238.286,26.3,3.591300000000002,46.0,1.0,0.25,108.9,12.4,61.5,30.0,0.7778481629811504,AUC > 0.5,12.0728470760501,6,1.08161434977578,0.2423071857749681,0.3752772165795419,0.5082472473841156,4
75,14,4-methoxy chalcone ,COC1=CC=C(C=C1)C=CC(=O)C2=CC=CC=C2,O/W,10.1007/s12247-018-9346-9 ,238.286,26.3,3.591300000000002,12.0,1.0,0.05263157894736842,65.6,4.2,84.2,30.0,0.6480295141343648,AUC > 0.5,29.959420289855,9,0.887234198027036,0.16866205784639424,0.23384551495016587,0.2990289720539375,4
76,14,4-methoxy chalcone ,COC1=CC=C(C=C1)C=CC(=O)C2=CC=CC=C2,O/W,10.1007/s12247-018-9346-9 ,238.286,26.3,3.591300000000002,12.0,1.0,0.1111111111111111,54.9,9.0,90.1,30.0,0.637215594862653,AUC > 0.5,30.0936170212765,10,1.00121212121212,0.11159961685823708,0.17114768373389017,0.23069575060954325,4
77,14,4-methoxy chalcone ,COC1=CC=C(C=C1)C=CC(=O)C2=CC=CC=C2,O/W,10.1007/s12247-018-9346-9 ,238.286,26.3,3.591300000000002,12.0,1.0,0.25,67.2,19.3,96.6,30.0,0.6650750282831526,AUC > 0.5,30.0629894494633,10,0.98744394618834,0.22786875786894992,0.26577268023456324,0.3036766026001765,4
78,14,4-methoxy chalcone ,COC1=CC=C(C=C1)C=CC(=O)C2=CC=CC=C2,O/W,10.1007/s12247-018-9346-9 ,238.286,26.3,3.591300000000002,40.0,1.0,0.05263157894736842,62.5,4.4,87.9,30.0,0.6510168270206624,AUC > 0.5,25.0434782608695,8,0.911658750456704,0.11390267313822036,0.1595932338452617,0.20528379455230306,4
79,14,4-methoxy chalcone ,COC1=CC=C(C=C1)C=CC(=O)C2=CC=CC=C2,O/W,10.1007/s12247-018-9346-9 ,238.286,26.3,3.591300000000002,40.0,1.0,0.1111111111111111,65.8,10.0,100.0,30.0,0.6819178207413501,AUC > 0.5,30.0936170212765,10,0.972121212121212,0.08167007150153227,0.12607763023493374,0.17048518896833517,4
80,14,4-methoxy chalcone ,COC1=CC=C(C=C1)C=CC(=O)C2=CC=CC=C2,O/W,10.1007/s12247-018-9346-9 ,238.286,26.3,3.591300000000002,40.0,1.0,0.25,79.1,19.9,99.3,30.0,0.6861676361157469,AUC > 0.5,20.0955431499954,8,1.07354260089686,0.18892860413531573,0.25172850438731076,0.3145284046393058,4
81,61,progesterone,O=C1C=C2CCC3C(CCC4(C)C(C(=O)C)CCC34)C2(C)CC1,O/W,10.1016/j.ajps.2018.05.010 ,314.4690000000001,34.14,4.723500000000005,31.0,1.86,0.1,4.03,9.32,98.2,2.0,0.6061052854330281,AUC > 0.5,13.9769624769797,30,0.828125,0.36085235920852365,0.45797666781920265,0.49229288768516644,3
82,55,risperidone,O=C1C(=C(N=C2N1CCCC2)C)CCN3CCC(C4=NOC=5C=C(F)C=CC54)CC3,O/W,10.1080/02652048.2019.1582723,410.4930000000002,64.16,3.590420000000003,97.5,3.0,0.7241379310344828,104.0,38.14,90.8,0.02,0.5580479072358423,AUC > 0.5,49.9805825242718,23,0.990719257540603,0.03319154421242613,0.04817797188480964,0.062235567080660546,3
83,55,risperidone,O=C1C(=C(N=C2N1CCCC2)C)CCN3CCC(C4=NOC=5C=C(F)C=CC54)CC3,O/W,10.1080/02652048.2019.1582723,410.4930000000002,64.16,3.590420000000003,97.5,3.0,0.7241379310344828,106.0,38.96,92.76,0.02,0.45883969085825227,AUC <= 0.5,49.9805825242718,23,0.960556844547563,0.01429706969150121,0.019828993726905615,0.02536091776231002,3
84,55,risperidone,O=C1C(=C(N=C2N1CCCC2)C)CCN3CCC(C4=NOC=5C=C(F)C=CC54)CC3,O/W,10.1080/02652048.2019.1582723,410.4930000000002,64.16,3.590420000000003,97.5,3.0,0.7241379310344828,107.0,37.33,89.03,0.02,0.6071152358855375,AUC > 0.5,49.9805825242718,23,0.990719257540603,0.09293632379479323,0.10524998862654106,0.11345025249078731,3
85,12,ropivacaine mesilate ,CCCN1CCCCC1C(=O)NC2=C(C=CC=C2C)C.CS(=O)(=O)O,W/O/W,10.2174/1567201816666190528122137,370.5150000000001,86.71000000000001,3.010440000000001,12.0,3.0,0.1889698231009365,20.78,9.08,57.13,0.04,0.6516160442252706,AUC > 0.5,11.9696969696969,13,0.945409429280397,0.300248138957816,0.384615384615384,0.419354838709677,2
86,12,ropivacaine mesilate ,CCCN1CCCCC1C(=O)NC2=C(C=CC=C2C)C.CS(=O)(=O)O,S/O/W,10.2174/1567201816666190528122137,370.5150000000001,86.71000000000001,3.010440000000001,12.0,3.0,0.1081941129673827,7.41,8.16,83.58,0.04,0.535788305075682,AUC > 0.5,11.9545454545454,13,0.933002481389578,0.1712158808933,0.184224377772764,0.225242499436048,2
87,12,ropivacaine mesilate ,CCCN1CCCCC1C(=O)NC2=C(C=CC=C2C)C.CS(=O)(=O)O,O/W,10.2174/1567201816666190528122137,370.5150000000001,86.71000000000001,3.010440000000001,12.0,3.0,0.4065634852393235,11.19,28.37,98.15,0.04,0.46703835160347784,AUC <= 0.5,11.9696969696969,13,0.903225806451612,0.11244027998963009,0.141439205955334,0.1712158808933,2
88,12,ropivacaine mesilate ,CCCN1CCCCC1C(=O)NC2=C(C=CC=C2C)C.CS(=O)(=O)O,O/W,10.2174/1567201816666190528122137,370.5150000000001,86.71000000000001,3.010440000000001,8.0,3.0,0.2683260393873085,6.64,19.62,92.74,0.04,0.5908282815591901,AUC > 0.5,11.9696969696969,13,0.952853598014888,0.21373282471019556,0.235732009925558,0.30272952853598,2
89,29,"olanzapine (2-methyl-4-(4-methyl- 1-piperazinyl)-10H thieno[2,3][1,5]benzodiazepine) ",N=1C=2C=CC=CC2NC=3SC(=CC3C1N4CCN(C)CC4)C,O/W,10.2174/1567201816666181227105930,312.4420000000001,30.87,3.439220000000002,75.0,1.0,0.25,10.51,17.188,85.94,0.02,0.6447409003896717,AUC > 0.5,36.0666666666666,20,1.00033907146583,0.0477695231216355,0.09646769505924398,0.15181086519114687,4
90,29,"olanzapine (2-methyl-4-(4-methyl- 1-piperazinyl)-10H thieno[2,3][1,5]benzodiazepine) ",N=1C=2C=CC=CC2NC=3SC(=CC3C1N4CCN(C)CC4)C,O/W,10.2174/1567201816666181227105930,312.4420000000001,30.87,3.439220000000002,82.0,1.86,0.25,10.82,17.982,89.91,0.02,0.582242062631143,AUC > 0.5,36.0666666666666,21,0.994075564498099,0.05818242790073782,0.08663089649005147,0.12961099932930895,4
91,29,"olanzapine (2-methyl-4-(4-methyl- 1-piperazinyl)-10H thieno[2,3][1,5]benzodiazepine) ",N=1C=2C=CC=CC2NC=3SC(=CC3C1N4CCN(C)CC4)C,O/W,10.2174/1567201816666181227105930,312.4420000000001,30.87,3.439220000000002,90.0,3.0,0.25,12.2,18.168,90.84,0.02,0.44394648509940965,AUC <= 0.5,36.0666666666666,22,0.929573738728668,0.020064833445115,0.03243644875790698,0.062206572769953,4
92,29,"olanzapine (2-methyl-4-(4-methyl- 1-piperazinyl)-10H thieno[2,3][1,5]benzodiazepine) ",N=1C=2C=CC=CC2NC=3SC(=CC3C1N4CCN(C)CC4)C,O/W,10.2174/1567201816666181227105930,312.4420000000001,30.87,3.439220000000002,96.0,5.67,0.25,14.81,19.224,96.12,0.02,0.35630757347144193,AUC <= 0.5,36.1333333333333,21,0.754519710857739,0.061844925763732614,0.08486868925974164,0.09867538564721656,4
93,29,"olanzapine (2-methyl-4-(4-methyl- 1-piperazinyl)-10H thieno[2,3][1,5]benzodiazepine) ",N=1C=2C=CC=CC2NC=3SC(=CC3C1N4CCN(C)CC4)C,O/W,10.2174/1567201816666181227105930,312.4420000000001,30.87,3.439220000000002,90.0,3.0,0.2,14.31,15.22,91.32,0.02,0.4321251993037171,AUC <= 0.5,36.1318681318681,21,0.93186372745491,0.023213092852371515,0.040198043145113875,0.06749212711136585,4
94,29,"olanzapine (2-methyl-4-(4-methyl- 1-piperazinyl)-10H thieno[2,3][1,5]benzodiazepine) ",N=1C=2C=CC=CC2NC=3SC(=CC3C1N4CCN(C)CC4)C,O/W,10.2174/1567201816666181227105930,312.4420000000001,30.87,3.439220000000002,90.0,3.0,0.1666666666666667,19.92,13.16285714285714,92.14,0.02,0.390991837689979,AUC <= 0.5,36.1318681318681,21,0.879759519038076,0.014079440933148404,0.022712090848363696,0.053106212424849975,4
95,29,"olanzapine (2-methyl-4-(4-methyl- 1-piperazinyl)-10H thieno[2,3][1,5]benzodiazepine) ",N=1C=2C=CC=CC2NC=3SC(=CC3C1N4CCN(C)CC4)C,O/W,10.2174/1567201816666181227105930,312.4420000000001,30.87,3.439220000000002,90.0,3.0,0.2,12.23,13.69,82.14,0.02,0.45505249040228707,AUC <= 0.5,36.0844529750479,21,0.938368571162087,0.02193586464686181,0.04067295396419425,0.06780290920716098,4
96,29,"olanzapine (2-methyl-4-(4-methyl- 1-piperazinyl)-10H thieno[2,3][1,5]benzodiazepine) ",N=1C=2C=CC=CC2NC=3SC(=CC3C1N4CCN(C)CC4)C,O/W,10.2174/1567201816666181227105930,312.4420000000001,30.87,3.439220000000002,90.0,3.0,0.2,9.71,13.08833333333333,78.53,0.02,0.47419870578020507,AUC <= 0.5,36.0844529750479,21,0.938368571162087,0.02193586464686181,0.04098465473145771,0.07206866024001578,4
97,5,vancomycin,CC1C(C(CC(O1)OC2C(C(C(OC2OC3=C4C=C5C=C3OC6=C(C=C(C=C6)C(C(C(=O)NC(C(=O)NC5C(=O)NC7C8=CC(=C(C=C8)O)C9=C(C=C(C=C9O)O)C(NC(=O)C(C(C1=CC(=C(O4)C=C1)Cl)O)NC7=O)C(=O)O)CC(=O)N)NC(=O)C(CC(C)C)NC)O)Cl)CO)O)O)(C)N)O,W/O/W,10.12659/MSM.911770,1449.271,530.4899999999999,0.1062000000000061,51.0,3.0,0.125,71.7174384236453,5.48,70.2,0.0,0.6568214494832906,AUC > 0.5,28.0,8,0.818371607515657,0.13124968347129287,0.26249936694258574,0.36270205785863385,1
98,5,vancomycin,CC1C(C(CC(O1)OC2C(C(C(OC2OC3=C4C=C5C=C3OC6=C(C=C(C=C6)C(C(C(=O)NC(C(=O)NC5C(=O)NC7C8=CC(=C(C=C8)O)C9=C(C=C(C=C9O)O)C(NC(=O)C(C(C1=CC(=C(O4)C=C1)Cl)O)NC7=O)C(=O)O)CC(=O)N)NC(=O)C(CC(C)C)NC)O)Cl)CO)O)O)(C)N)O,W/O/W,10.12659/MSM.911770,1449.271,530.4899999999999,0.1062000000000061,51.0,3.0,0.25,65.82177339901475,8.336702083,63.63246913580245,0.0,0.6684447223933855,AUC > 0.5,28.0,7,0.872651356993737,0.16957075893736392,0.33914151787472785,0.4203683268714584,1
99,5,vancomycin,CC1C(C(CC(O1)OC2C(C(C(OC2OC3=C4C=C5C=C3OC6=C(C=C(C=C6)C(C(C(=O)NC(C(=O)NC5C(=O)NC7C8=CC(=C(C=C8)O)C9=C(C=C(C=C9O)O)C(NC(=O)C(C(C1=CC(=C(O4)C=C1)Cl)O)NC7=O)C(=O)O)CC(=O)N)NC(=O)C(CC(C)C)NC)O)Cl)CO)O)O)(C)N)O,W/O/W,10.12659/MSM.911770,1449.271,530.4899999999999,0.1062000000000061,51.0,3.0,0.5,80.34278325123151,16.98,60.37,0.0,0.6413447006275309,AUC > 0.5,28.0,8,0.845511482254697,0.16306723026451678,0.32613446052903355,0.4067181513684646,1
100,1,goserelin acetate,CC(C)CC(C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NNC(=O)N)NC(=O)C(COC(C)(C)C)NC(=O)C(CC2=CC=C(C=C2)O)NC(=O)C(CO)NC(=O)C(CC3=CNC4=CC=CC=C43)NC(=O)C(CC5=CN=CN5)NC(=O)C6CCC(=O)N6.CC(=O)O,W/O/W,10.22377/ajp.v12i02.2417,1329.485,533.1899999999999,-3.014800000000027,61.5,1.0,0.1111111111111111,133.6,9.44,94.45,0.0,0.3703441268287887,AUC <= 0.5,30.2530739937365,9,0.63881833762061,0.01042764011664308,0.035611148984651626,0.06182093706210239,2
101,1,goserelin acetate,CC(C)CC(C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NNC(=O)N)NC(=O)C(COC(C)(C)C)NC(=O)C(CC2=CC=C(C=C2)O)NC(=O)C(CO)NC(=O)C(CC3=CNC4=CC=CC=C43)NC(=O)C(CC5=CN=CN5)NC(=O)C6CCC(=O)N6.CC(=O)O,W/O/W,10.22377/ajp.v12i02.2417,1329.485,533.1899999999999,-3.014800000000027,61.5,1.0,0.1764705882352941,153.72,13.44,89.63,0.0,0.47469737917415405,AUC <= 0.5,30.3176107889781,9,0.77588870207708,0.05800435097897041,0.10373569257845631,0.14777532185298453,2
102,1,goserelin acetate,CC(C)CC(C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NNC(=O)N)NC(=O)C(COC(C)(C)C)NC(=O)C(CC2=CC=C(C=C2)O)NC(=O)C(CO)NC(=O)C(CC3=CNC4=CC=CC=C43)NC(=O)C(CC5=CN=CN5)NC(=O)C6CCC(=O)N6.CC(=O)O,W/O/W,10.22377/ajp.v12i02.2417,1329.485,533.1899999999999,-3.014800000000027,61.5,1.0,0.1111111111111111,125.03,9.45,94.53,0.0,0.41608472737983765,AUC <= 0.5,30.1473990133177,9,0.691415313225057,0.02334079515717129,0.056666414580655064,0.0903191538497068,2
103,1,goserelin acetate,CC(C)CC(C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NNC(=O)N)NC(=O)C(COC(C)(C)C)NC(=O)C(CC2=CC=C(C=C2)O)NC(=O)C(CO)NC(=O)C(CC3=CNC4=CC=CC=C43)NC(=O)C(CC5=CN=CN5)NC(=O)C6CCC(=O)N6.CC(=O)O,W/O/W,10.22377/ajp.v12i02.2417,1329.485,533.1899999999999,-3.014800000000027,61.5,1.0,0.1111111111111111,116.9,9.55,95.5,0.0,0.426641071036291,AUC <= 0.5,30.3554227874634,9,0.691415313225057,0.02324865059373878,0.044272828149049634,0.06474925725740052,2
104,1,goserelin acetate,CC(C)CC(C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NNC(=O)N)NC(=O)C(COC(C)(C)C)NC(=O)C(CC2=CC=C(C=C2)O)NC(=O)C(CO)NC(=O)C(CC3=CNC4=CC=CC=C43)NC(=O)C(CC5=CN=CN5)NC(=O)C6CCC(=O)N6.CC(=O)O,W/O/W,10.22377/ajp.v12i02.2417,1329.485,533.1899999999999,-3.014800000000027,61.5,1.0,0.1111111111111111,99.26,9.75,97.53,0.0,0.44103553531459133,AUC <= 0.5,30.0228888896181,9,0.735345367912238,0.03290733476738806,0.06279292792187001,0.09207255611706748,2
105,1,goserelin acetate,CC(C)CC(C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NNC(=O)N)NC(=O)C(COC(C)(C)C)NC(=O)C(CC2=CC=C(C=C2)O)NC(=O)C(CO)NC(=O)C(CC3=CNC4=CC=CC=C43)NC(=O)C(CC5=CN=CN5)NC(=O)C6CCC(=O)N6.CC(=O)O,W/O/W,10.22377/ajp.v12i02.2417,1329.485,533.1899999999999,-3.014800000000027,61.5,1.0,0.1111111111111111,91.57,9.88,98.84,0.0,0.47496753228312183,AUC <= 0.5,29.8734629987562,9,0.785251351182838,0.04008210366395704,0.07062620325475454,0.10102308562579317,2
106,61,progesterone,O=C1C=C2CCC3C(CCC4(C)C(C(=O)C)CCC34)C2(C)CC1,O/W,10.1016/j.ijpharm.2017.12.006 ,314.4690000000001,34.14,4.723500000000005,6.622,1.0,0.25,9.3,15.64,78.2,1.0,0.8963787052938095,AUC > 0.5,9.03522205206738,12,1.0022026431718,0.7021153686310381,0.8281137364837812,0.8986750254151136,3
107,61,progesterone,O=C1C=C2CCC3C(CCC4(C)C(C(=O)C)CCC34)C2(C)CC1,O/W,10.1016/j.ijpharm.2017.12.006 ,314.4690000000001,34.14,4.723500000000005,6.622,1.0,0.25,71.6,17.26,86.3,1.0,0.7309032912688834,AUC > 0.5,18.0195934745334,14,0.995677910029383,0.3844781190140229,0.4671209869335308,0.532148987859582,3
108,61,progesterone,O=C1C=C2CCC3C(CCC4(C)C(C(=O)C)CCC34)C2(C)CC1,O/W,10.1016/j.ijpharm.2017.12.006 ,314.4690000000001,34.14,4.723500000000005,6.622,1.0,0.25,131.3,15.78,78.9,1.0,0.5975470999865361,AUC > 0.5,48.2892690513219,13,1.00825057930704,0.08616579438669686,0.11103678976103253,0.1353609288735902,3
109,85,losartan potassium ,[K].ClC=1N=C(N(C1CO)CC=2C=CC(=CC2)C=3C=CC=CC3C4=NN=NN4)CCCC,W/O/W,10.1080/21691401.2018.1443940 ,462.0180000000003,92.50999999999999,3.886000000000002,20.0,3.0,0.2666666666666667,30.9,15.66,74.4,0.0,0.41700931110316175,AUC <= 0.5,25.9672416989422,12,1.02080337503695,0.03431985549534567,0.06299415890872209,0.07936348184603749,4
110,76,simvastatin,O=C1OC(CCC2C(C=CC3=CC(C)CC(OC(=O)C(C)(C)CC)C32)C)CC(O)C1,W/O/W,10.1159/000485502,418.5740000000002,72.83,4.585600000000006,46.0,1.0,0.048,11.0,3.920610687022901,85.6,0.0,0.677571577505035,AUC > 0.5,30.0761603180473,11,0.899553571428571,0.20800012396085873,0.28237044153308566,0.35674075910531255,2
111,75,clarithromycin ,O=C1OC(CC)C(O)(C)C(O)C(C(=O)C(C)CC(OC)(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)C(OC3OC(C)C(O)C(OC)(C)C3)C1C)C,O/W,10.1002/jbm.b.33844 ,747.9640000000002,182.91,2.439700000000006,22.5,3.0,0.02,26.38,1.849019607843137,94.3,0.0,0.6345913541488848,AUC > 0.5,28.0681614130168,7,0.931826343884163,0.14333906112421663,0.2206947181511067,0.2980503751779968,2
112,24,naloxone hydrochloride,Cl.O=C1CCC2(O)C3N(CC=C)CCC42C5=C(OC14)C(O)=CC=C5C3,W/O/W,1O.1166/jnn.2017.13892,363.8410000000001,70.0,1.7232,46.0,1.0,0.07142857142857142,69.79,2.61,39.15,0.05,0.35898914525965187,AUC <= 0.5,13.9978209715821,9,0.669706631765082,0.09436279583247124,0.1335164517015848,0.13473689095966393,4
113,24,naloxone hydrochloride,Cl.O=C1CCC2(O)C3N(CC=C)CCC42C5=C(OC14)C(O)=CC=C5C3,W/O/W,1O.1166/jnn.2017.13892,363.8410000000001,70.0,1.7232,12.0,1.0,0.07142857142857142,33.93,2.27,34.05,0.05,0.4150999232714535,AUC <= 0.5,14.0224655741356,9,0.841647985965107,0.10522645747426984,0.1165806101161108,0.1347040428820227,4
114,54,cefquinome,O=C([O-])C1=C(CSC2N1C(=O)C2NC(=O)C(=NOC)C=3N=C(SC3)N)C[N+]=4C=CC=C5C4CCCC5,W/O/W,10.1007/s11595-017-1624-8 ,528.6160000000002,153.92,-0.6537999999999984,100.0,3.0,0.1,27.84,5.869999999999999,64.57,0.0,0.7691611721029834,AUC > 0.5,3.02180685355233,12,0.903058319096908,0.7802195911489086,0.8582514215505092,0.9021092069100304,1
115,68,naltrexone,O=C1CCC2(O)C3N(CCC42C5=C(OC14)C(O)=CC=C5C3)CC6CC6,O/W,10.1016/j.jconrel.2017.03.396,341.4070000000002,70.0,1.5254,97.5,3.0,0.668,43.009943652635,28.74,71.76395209580838,0.02,0.5234246273207311,AUC > 0.5,39.1676300578034,32,0.989010989010989,0.004320679320679317,0.008641358641358635,0.013160648874934544,1
116,68,naltrexone,O=C1CCC2(O)C3N(CCC42C5=C(OC14)C(O)=CC=C5C3)CC6CC6,O/W,10.1016/j.jconrel.2017.03.396,341.4070000000002,70.0,1.5254,97.5,3.0,0.668,53.9605568445475,29.7,74.16107784431138,0.02,0.5531549898065736,AUC > 0.5,30.6589595375722,24,1.0,0.01629513343799047,0.03125528317836,0.043239369326325904,1
117,68,naltrexone,O=C1CCC2(O)C3N(CCC42C5=C(OC14)C(O)=CC=C5C3)CC6CC6,O/W,10.1016/j.jconrel.2017.03.396,341.4070000000002,70.0,1.5254,97.5,3.0,0.668,44.53629433211795,29.57,73.83646706586826,0.02,0.6072116842817473,AUC > 0.5,21.7803468208092,20,0.905494505494505,0.028619206880076326,0.07180141287284121,0.14237637362637326,1
118,6,rifampicin,CC1C=CC=C(C(=O)NC2=C(C(=C3C(=C2O)C(=C(C4=C3C(=O)C(O4)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)C=NN5CCN(CC5)C)C,O/W,10.2147/DDDT.S138510,822.9529999999996,220.15,4.335420000000004,12.0,1.0,0.04,67.93,2.371,61.5,0.0,0.7107681480700871,AUC > 0.5,58.9852418399224,22,0.923885443437312,0.0062820200048792465,0.01648381901561816,0.059509798449050674,2
119,65,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,O/W,10.1016/j.ijpharm.2016.08.032,392.4670000000002,94.83,1.8957,46.0,1.0,0.0406456057474658,61.0,2.4,61.0,0.0,0.48663577713906475,AUC <= 0.5,25.0421827854533,28,0.934730824202001,0.0019752248430342707,0.009814686262616118,0.015830300615293738,0
120,65,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,O/W,10.1016/j.ijpharm.2016.08.032,392.4670000000002,94.83,1.8957,46.0,1.0,0.1090084762467968,58.0,8.5,87.0,0.0,0.4655726570614627,AUC <= 0.5,25.0486342702874,32,0.995926631729395,0.00023419601187964095,0.012701720567393469,0.0169255157773229,0
121,65,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,O/W,10.1016/j.ijpharm.2016.08.032,392.4670000000002,94.83,1.8957,46.0,1.0,0.1753460777851022,53.0,12.3,82.6,0.0,0.3482203465408801,AUC <= 0.5,25.1448110211211,29,0.969473558837541,0.009145541642091193,0.01473348282423316,0.0158044159304077,0
122,65,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,O/W,10.1016/j.ijpharm.2016.08.032,392.4670000000002,94.83,1.8957,46.0,1.0,0.2880747126436781,60.0,18.6,83.6,0.0,0.2662587314228628,AUC <= 0.5,25.0444656185485,32,0.910385898046689,0.006200678623364035,0.014733482824232941,0.01497788200956908,0
